PRODUKT_CODE;STATION_ID;ZEITSTEMPEL;WERT;QN;QB
R1_MN008;433;201105152100;0;3;0
R1_MN008;433;201105152200;0;3;0
R1_MN008;433;201105152300;0;3;0
R1_MN008;433;201105160000;0;3;0
R1_MN008;433;201105160100;0;3;0
R1_MN008;433;201105160200;0;3;0
R1_MN008;433;201105160300;0;3;0
R1_MN008;433;201105160400;0;3;0
R1_MN008;433;201105160500;0;3;0
R1_MN008;433;201105160600;0;3;0
R1_MN008;433;201105160700;0;3;0
R1_MN008;433;201105160800;0;3;0
R1_MN008;433;201105160900;0;3;0
R1_MN008;433;201105161000;0;3;0
R1_MN008;433;201105161100;0;3;0
R1_MN008;433;201105161200;0;3;0
R1_MN008;433;201105161300;0;3;0
R1_MN008;433;201105161400;0;3;0
R1_MN008;433;201105161500;0;3;0
R1_MN008;433;201105161600;0.7;3;0
R1_MN008;433;201105161700;0.4;3;0
R1_MN008;433;201105161800;0.5;3;0
R1_MN008;433;201105161900;0.1;3;0
R1_MN008;433;201105162000;0;3;0
R1_MN008;433;201105162100;0;3;0
R1_MN008;433;201105162200;0;3;0
R1_MN008;433;201105162300;0;3;0
R1_MN008;433;201105170000;0;3;0
R1_MN008;433;201105170100;0;3;0
R1_MN008;433;201105170200;0;3;0
R1_MN008;433;201105170300;0;3;0
R1_MN008;433;201105170400;0;3;0
R1_MN008;433;201105170500;0;3;0
R1_MN008;433;201105170600;0;3;0
R1_MN008;433;201105170700;0;3;0
R1_MN008;433;201105170800;0;3;0
R1_MN008;433;201105170900;0.1;3;0
R1_MN008;433;201105171000;0;3;0
R1_MN008;433;201105171100;0;3;0
R1_MN008;433;201105171200;0;3;0
R1_MN008;433;201105171300;0;3;0
R1_MN008;433;201105171400;0;3;0
R1_MN008;433;201105171500;0;3;0
R1_MN008;433;201105171600;0;3;0
R1_MN008;433;201105171700;0.1;3;0
R1_MN008;433;201105171800;0;3;0
R1_MN008;433;201105171900;0;3;0
R1_MN008;433;201105172000;0;3;0
R1_MN008;433;201105172100;0;3;0
R1_MN008;433;201105172200;0;3;0
R1_MN008;433;201105172300;0;3;0
R1_MN008;433;201105180000;0;3;0
R1_MN008;433;201105180100;0;3;0
R1_MN008;433;201105180200;0;3;0
R1_MN008;433;201105180300;0;3;0
R1_MN008;433;201105180400;0;3;0
R1_MN008;433;201105180500;0;3;0
R1_MN008;433;201105180600;0;3;0
R1_MN008;433;201105180700;0;3;0
R1_MN008;433;201105180800;0;3;0
R1_MN008;433;201105180900;0;3;0
R1_MN008;433;201105181000;0;3;0
R1_MN008;433;201105181100;0;3;0
R1_MN008;433;201105181200;0;3;0
R1_MN008;433;201105181300;0;3;0
R1_MN008;433;201105181400;0;3;0
R1_MN008;433;201105181500;0;3;0
R1_MN008;433;201105181600;0;3;0
R1_MN008;433;201105181700;0;3;0
R1_MN008;433;201105181800;0;3;0
R1_MN008;433;201105181900;0;3;0
R1_MN008;433;201105182000;0;3;0
R1_MN008;433;201105182100;0;3;0
R1_MN008;433;201105182200;0;3;0
R1_MN008;433;201105182300;0;3;0
R1_MN008;433;201105190000;0;3;0
R1_MN008;433;201105190100;0;3;0
R1_MN008;433;201105190200;0;3;0
R1_MN008;433;201105190300;0;3;0
R1_MN008;433;201105190400;0;3;0
R1_MN008;433;201105190500;0;3;0
R1_MN008;433;201105190600;0;3;0
R1_MN008;433;201105190700;0;3;0
R1_MN008;433;201105190800;0;3;0
R1_MN008;433;201105190900;0;3;0
R1_MN008;433;201105191000;0;3;0
R1_MN008;433;201105191100;0;3;0
R1_MN008;433;201105191200;0.6;3;0
R1_MN008;433;201105191300;0.1;3;0
R1_MN008;433;201105191400;0;3;0
R1_MN008;433;201105191500;0;3;0
R1_MN008;433;201105191600;0;3;0
R1_MN008;433;201105191700;0;3;0
R1_MN008;433;201105191800;2.5;3;0
R1_MN008;433;201105191900;0;3;0
R1_MN008;433;201105192000;0;3;0
R1_MN008;433;201105192100;0;3;0
R1_MN008;433;201105192200;0;3;0
R1_MN008;433;201105192300;0;3;0
R1_MN008;433;201105200000;0;3;0
R1_MN008;433;201105200100;0;3;0
R1_MN008;433;201105200200;0;3;0
R1_MN008;433;201105200300;0;3;0
R1_MN008;433;201105200400;0;3;0
R1_MN008;433;201105200500;0;3;0
R1_MN008;433;201105200600;0;3;0
R1_MN008;433;201105200700;0;3;0
R1_MN008;433;201105200800;0;3;0
R1_MN008;433;201105200900;0;3;0
R1_MN008;433;201105201000;0;3;0
R1_MN008;433;201105201100;0;3;0
R1_MN008;433;201105201200;0;3;0
R1_MN008;433;201105201300;0;3;0
R1_MN008;433;201105201400;0;3;0
R1_MN008;433;201105201500;0;3;0
R1_MN008;433;201105201600;0;3;0
R1_MN008;433;201105201700;0;3;0
R1_MN008;433;201105201800;0;3;0
R1_MN008;433;201105201900;0.1;3;0
R1_MN008;433;201105202000;0;3;0
R1_MN008;433;201105202100;0;3;0
R1_MN008;433;201105202200;0;3;0
R1_MN008;433;201105202300;0;3;0
R1_MN008;433;201105210000;0;3;0
R1_MN008;433;201105210100;0;3;0
R1_MN008;433;201105210200;0;3;0
R1_MN008;433;201105210300;0;3;0
R1_MN008;433;201105210400;0;3;0
R1_MN008;433;201105210500;0;3;0
R1_MN008;433;201105210600;0;3;0
R1_MN008;433;201105210700;0;3;0
R1_MN008;433;201105210800;0;3;0
R1_MN008;433;201105210900;0;3;0
R1_MN008;433;201105211000;0;3;0
R1_MN008;433;201105211100;0;3;0
R1_MN008;433;201105211200;0;3;0
R1_MN008;433;201105211300;0;3;0
R1_MN008;433;201105211400;0;3;0
R1_MN008;433;201105211500;0;3;0
R1_MN008;433;201105211600;0;3;0
R1_MN008;433;201105211700;0;3;0
R1_MN008;433;201105211800;0;3;0
R1_MN008;433;201105211900;0;3;0
R1_MN008;433;201105212000;0;3;0
R1_MN008;433;201105212100;0;3;0
R1_MN008;433;201105212200;0;3;0
R1_MN008;433;201105212300;0;3;0
R1_MN008;433;201105220000;0;3;0
R1_MN008;433;201105220100;0;3;0
R1_MN008;433;201105220200;0;3;0
R1_MN008;433;201105220300;0;3;0
R1_MN008;433;201105220400;0;3;0
R1_MN008;433;201105220500;0;3;0
R1_MN008;433;201105220600;0;3;0
R1_MN008;433;201105220700;0;3;0
R1_MN008;433;201105220800;0;3;0
R1_MN008;433;201105220900;0;3;0
R1_MN008;433;201105221000;0;3;0
R1_MN008;433;201105221100;0;3;0
R1_MN008;433;201105221200;0;3;0
R1_MN008;433;201105221300;0;3;0
R1_MN008;433;201105221400;0;3;0
R1_MN008;433;201105221500;0;3;0
R1_MN008;433;201105221600;0;3;0
R1_MN008;433;201105221700;0;3;0
R1_MN008;433;201105221800;0;3;0
R1_MN008;433;201105221900;0;3;0
R1_MN008;433;201105222000;3.7;3;0
R1_MN008;433;201105222100;0.8;3;0
R1_MN008;433;201105222200;0;3;0
R1_MN008;433;201105222300;0.2;3;0
R1_MN008;433;201105230000;0;3;0
R1_MN008;433;201105230100;0;3;0
R1_MN008;433;201105230200;0;3;0
R1_MN008;433;201105230300;0;3;0
R1_MN008;433;201105230400;0;3;0
R1_MN008;433;201105230500;0;3;0
R1_MN008;433;201105230600;0;3;0
R1_MN008;433;201105230700;0;3;0
R1_MN008;433;201105230800;0;3;0
R1_MN008;433;201105230900;0;3;0
R1_MN008;433;201105231000;0;3;0
R1_MN008;433;201105231100;0;3;0
R1_MN008;433;201105231200;0;3;0
R1_MN008;433;201105231300;0;3;0
R1_MN008;433;201105231400;0;3;0
R1_MN008;433;201105231500;0;3;0
R1_MN008;433;201105231600;0;3;0
R1_MN008;433;201105231700;0;3;0
R1_MN008;433;201105231800;0;3;0
R1_MN008;433;201105231900;0;3;0
R1_MN008;433;201105232000;0;3;0
R1_MN008;433;201105232100;0;3;0
R1_MN008;433;201105232200;0;3;0
R1_MN008;433;201105232300;0;3;0
R1_MN008;433;201105240000;0;3;0
R1_MN008;433;201105240100;0;3;0
R1_MN008;433;201105240200;0;3;0
R1_MN008;433;201105240300;0;3;0
R1_MN008;433;201105240400;0;3;0
R1_MN008;433;201105240500;0;3;0
R1_MN008;433;201105240600;0;3;0
R1_MN008;433;201105240700;0;3;0
R1_MN008;433;201105240800;0;3;0
R1_MN008;433;201105240900;0;3;0
R1_MN008;433;201105241000;0;3;0
R1_MN008;433;201105241100;0;3;0
R1_MN008;433;201105241200;0;3;0
R1_MN008;433;201105241300;0;3;0
R1_MN008;433;201105241400;0;3;0
R1_MN008;433;201105241500;0;3;0
R1_MN008;433;201105241600;0;3;0
R1_MN008;433;201105241700;0;3;0
R1_MN008;433;201105241800;0;3;0
R1_MN008;433;201105241900;0;3;0
R1_MN008;433;201105242000;0;3;0
R1_MN008;433;201105242100;0;3;0
R1_MN008;433;201105242200;0;3;0
R1_MN008;433;201105242300;0;3;0
R1_MN008;433;201105250000;0;3;0
R1_MN008;433;201105250100;0;3;0
R1_MN008;433;201105250200;0;3;0
R1_MN008;433;201105250300;0;3;0
R1_MN008;433;201105250400;0;3;0
R1_MN008;433;201105250500;0;3;0
R1_MN008;433;201105250600;0;3;0
R1_MN008;433;201105250700;0;3;0
R1_MN008;433;201105250800;0;3;0
R1_MN008;433;201105250900;0;3;0
R1_MN008;433;201105251000;0;3;0
R1_MN008;433;201105251100;0;3;0
R1_MN008;433;201105251200;0;3;0
R1_MN008;433;201105251300;0;3;0
R1_MN008;433;201105251400;0;3;0
R1_MN008;433;201105251500;0;3;0
R1_MN008;433;201105251600;0;3;0
R1_MN008;433;201105251700;0;3;0
R1_MN008;433;201105251800;0;3;0
R1_MN008;433;201105251900;0;3;0
R1_MN008;433;201105252000;0;3;0
R1_MN008;433;201105252100;0;3;0
R1_MN008;433;201105252200;0;3;0
R1_MN008;433;201105252300;0;3;0
R1_MN008;433;201105260000;0;3;0
R1_MN008;433;201105260100;0;3;0
R1_MN008;433;201105260200;0;3;0
R1_MN008;433;201105260300;0;3;0
R1_MN008;433;201105260400;0;3;0
R1_MN008;433;201105260500;0;3;0
R1_MN008;433;201105260600;0;3;0
R1_MN008;433;201105260700;0;3;0
R1_MN008;433;201105260800;0;3;0
R1_MN008;433;201105260900;0;3;0
R1_MN008;433;201105261000;0;3;0
R1_MN008;433;201105261100;0;3;0
R1_MN008;433;201105261200;0;3;0
R1_MN008;433;201105261300;0;3;0
R1_MN008;433;201105261400;0;3;0
R1_MN008;433;201105261500;0;3;0
R1_MN008;433;201105261600;0;3;0
R1_MN008;433;201105261700;0;3;0
R1_MN008;433;201105261800;0;3;0
R1_MN008;433;201105261900;0;3;0
R1_MN008;433;201105262000;0;3;0
R1_MN008;433;201105262100;0;3;0
R1_MN008;433;201105262200;0;3;0
R1_MN008;433;201105262300;0;3;0
R1_MN008;433;201105270000;0;3;0
R1_MN008;433;201105270100;0;3;0
R1_MN008;433;201105270200;0;3;0
R1_MN008;433;201105270300;0;3;0
R1_MN008;433;201105270400;0;3;0
R1_MN008;433;201105270500;0;3;0
R1_MN008;433;201105270600;0;3;0
R1_MN008;433;201105270700;0;3;0
R1_MN008;433;201105270800;0;3;0
R1_MN008;433;201105270900;0;3;0
R1_MN008;433;201105271000;0;3;0
R1_MN008;433;201105271100;0;3;0
R1_MN008;433;201105271200;0;3;0
R1_MN008;433;201105271300;0;3;0
R1_MN008;433;201105271400;0;3;0
R1_MN008;433;201105271500;0;3;0
R1_MN008;433;201105271600;0;3;0
R1_MN008;433;201105271700;0;3;0
R1_MN008;433;201105271800;0;3;0
R1_MN008;433;201105271900;0;3;0
R1_MN008;433;201105272000;0;3;0
R1_MN008;433;201105272100;0;3;0
R1_MN008;433;201105272200;0;3;0
R1_MN008;433;201105272300;0;3;0
R1_MN008;433;201105280000;0;3;0
R1_MN008;433;201105280100;0;3;0
R1_MN008;433;201105280200;0;3;0
R1_MN008;433;201105280300;0;3;0
R1_MN008;433;201105280400;0;3;0
R1_MN008;433;201105280500;0;3;0
R1_MN008;433;201105280600;0;3;0
R1_MN008;433;201105280700;0;3;0
R1_MN008;433;201105280800;0;3;0
R1_MN008;433;201105280900;0;3;0
R1_MN008;433;201105281000;0;3;0
R1_MN008;433;201105281100;0;3;0
R1_MN008;433;201105281200;0;3;0
R1_MN008;433;201105281300;0;3;0
R1_MN008;433;201105281400;0;3;0
R1_MN008;433;201105281500;0;3;0
R1_MN008;433;201105281600;0;3;0
R1_MN008;433;201105281700;0;3;0
R1_MN008;433;201105281800;0;3;0
R1_MN008;433;201105281900;0;3;0
R1_MN008;433;201105282000;0;3;0
R1_MN008;433;201105282100;0;3;0
R1_MN008;433;201105282200;0;3;0
R1_MN008;433;201105282300;0;3;0
R1_MN008;433;201105290000;0;3;0
R1_MN008;433;201105290100;0;3;0
R1_MN008;433;201105290200;0;3;0
R1_MN008;433;201105290300;0;3;0
R1_MN008;433;201105290400;0.1;3;0
R1_MN008;433;201105290500;0;3;0
R1_MN008;433;201105290600;0;3;0
R1_MN008;433;201105290700;0;3;0
R1_MN008;433;201105290800;0;3;0
R1_MN008;433;201105290900;0;3;0
R1_MN008;433;201105291000;0;3;0
R1_MN008;433;201105291100;0;3;0
R1_MN008;433;201105291200;0;3;0
R1_MN008;433;201105291300;0;3;0
R1_MN008;433;201105291400;0;3;0
R1_MN008;433;201105291500;0;3;0
R1_MN008;433;201105291600;0;3;0
R1_MN008;433;201105291700;0;3;0
R1_MN008;433;201105291800;0;3;0
R1_MN008;433;201105291900;0;3;0
R1_MN008;433;201105292000;0;3;0
R1_MN008;433;201105292100;0;3;0
R1_MN008;433;201105292200;0;3;0
R1_MN008;433;201105292300;0;3;0
R1_MN008;433;201105300000;0;3;0
R1_MN008;433;201105300100;0;3;0
R1_MN008;433;201105300200;0;3;0
R1_MN008;433;201105300300;0;3;0
R1_MN008;433;201105300400;0;3;0
R1_MN008;433;201105300500;0;3;0
R1_MN008;433;201105300600;0;3;0
R1_MN008;433;201105300700;0;3;0
R1_MN008;433;201105300800;0;3;0
R1_MN008;433;201105300900;0;3;0
R1_MN008;433;201105301000;0;3;0
R1_MN008;433;201105301100;0;3;0
R1_MN008;433;201105301200;0;3;0
R1_MN008;433;201105301300;0;3;0
R1_MN008;433;201105301400;0;3;0
R1_MN008;433;201105301500;0;3;0
R1_MN008;433;201105301600;0;3;0
R1_MN008;433;201105301700;0;3;0
R1_MN008;433;201105301800;0;3;0
R1_MN008;433;201105301900;0;3;0
R1_MN008;433;201105302000;0;3;0
R1_MN008;433;201105302100;0;3;0
R1_MN008;433;201105302200;0;3;0
R1_MN008;433;201105302300;0;3;0
R1_MN008;433;201105310000;0;3;0
R1_MN008;433;201105310100;0;3;0
R1_MN008;433;201105310200;0;3;0
R1_MN008;433;201105310300;0;3;0
R1_MN008;433;201105310400;0;3;0
R1_MN008;433;201105310500;0;3;0
R1_MN008;433;201105310600;0;3;0
R1_MN008;433;201105310700;0;3;0
R1_MN008;433;201105310800;0;3;0
R1_MN008;433;201105310900;0;3;0
R1_MN008;433;201105311000;0;3;0
R1_MN008;433;201105311100;0;3;0
R1_MN008;433;201105311200;0;3;0
R1_MN008;433;201105311300;0;3;0
R1_MN008;433;201105311400;0;3;0
R1_MN008;433;201105311500;0;3;0
R1_MN008;433;201105311600;0.7;3;0
R1_MN008;433;201105311700;0.6;3;0
R1_MN008;433;201105311800;0;3;0
R1_MN008;433;201105311900;0;3;0
R1_MN008;433;201105312000;0;3;0
R1_MN008;433;201105312100;0;3;0
R1_MN008;433;201105312200;0;3;0
R1_MN008;433;201105312300;0;3;0
R1_MN008;433;201106010000;0;3;0
R1_MN008;433;201106010100;0;3;0
R1_MN008;433;201106010200;0;3;0
R1_MN008;433;201106010300;0;3;0
R1_MN008;433;201106010400;0;3;0
R1_MN008;433;201106010500;0;3;0
R1_MN008;433;201106010600;0;3;0
R1_MN008;433;201106010700;0;3;0
R1_MN008;433;201106010800;0;3;0
R1_MN008;433;201106010900;0;3;0
R1_MN008;433;201106011000;0;3;0
R1_MN008;433;201106011100;0;3;0
R1_MN008;433;201106011200;0;3;0
R1_MN008;433;201106011300;0;3;0
R1_MN008;433;201106011400;0;3;0
R1_MN008;433;201106011500;0;3;0
R1_MN008;433;201106011600;0;3;0
R1_MN008;433;201106011700;0;3;0
R1_MN008;433;201106011800;0;3;0
R1_MN008;433;201106011900;0;3;0
R1_MN008;433;201106012000;0;3;0
R1_MN008;433;201106012100;0;3;0
R1_MN008;433;201106012200;0;3;0
R1_MN008;433;201106012300;0;3;0
R1_MN008;433;201106020000;0;3;0
R1_MN008;433;201106020100;0;3;0
R1_MN008;433;201106020200;0;3;0
R1_MN008;433;201106020300;0;3;0
R1_MN008;433;201106020400;0;3;0
R1_MN008;433;201106020500;0;3;0
R1_MN008;433;201106020600;0;3;0
R1_MN008;433;201106020700;0;3;0
R1_MN008;433;201106020800;0;3;0
R1_MN008;433;201106020900;0;3;0
R1_MN008;433;201106021000;0;3;0
R1_MN008;433;201106021100;0;3;0
R1_MN008;433;201106021200;0;3;0
R1_MN008;433;201106021300;0;3;0
R1_MN008;433;201106021400;0;3;0
R1_MN008;433;201106021500;0;3;0
R1_MN008;433;201106021600;0;3;0
R1_MN008;433;201106021700;0;3;0
R1_MN008;433;201106021800;0;3;0
R1_MN008;433;201106021900;0;3;0
R1_MN008;433;201106022000;0;3;0
R1_MN008;433;201106022100;0;3;0
R1_MN008;433;201106022200;0;3;0
R1_MN008;433;201106022300;0;3;0
R1_MN008;433;201106030000;0;3;0
R1_MN008;433;201106030100;0;3;0
R1_MN008;433;201106030200;0;3;0
R1_MN008;433;201106030300;0;3;0
R1_MN008;433;201106030400;0;3;0
R1_MN008;433;201106030500;0;3;0
R1_MN008;433;201106030600;0;3;0
R1_MN008;433;201106030700;0;3;0
R1_MN008;433;201106030800;0;3;0
R1_MN008;433;201106030900;0;3;0
R1_MN008;433;201106031000;0;3;0
R1_MN008;433;201106031100;0;3;0
R1_MN008;433;201106031200;0;3;0
R1_MN008;433;201106031300;0;3;0
R1_MN008;433;201106031400;0;3;0
R1_MN008;433;201106031500;0;3;0
R1_MN008;433;201106031600;0;3;0
R1_MN008;433;201106031700;0;3;0
R1_MN008;433;201106031800;0;3;0
R1_MN008;433;201106031900;0;3;0
R1_MN008;433;201106032000;0;3;0
R1_MN008;433;201106032100;0;3;0
R1_MN008;433;201106032200;0;3;0
R1_MN008;433;201106032300;0;3;0
R1_MN008;433;201106040000;0;3;0
R1_MN008;433;201106040100;0;3;0
R1_MN008;433;201106040200;0;3;0
R1_MN008;433;201106040300;0;3;0
R1_MN008;433;201106040400;0;3;0
R1_MN008;433;201106040500;0;3;0
R1_MN008;433;201106040600;0;3;0
R1_MN008;433;201106040700;0;3;0
R1_MN008;433;201106040800;0;3;0
R1_MN008;433;201106040900;0;3;0
R1_MN008;433;201106041000;0;3;0
R1_MN008;433;201106041100;0;3;0
R1_MN008;433;201106041200;0;3;0
R1_MN008;433;201106041300;0;3;0
R1_MN008;433;201106041400;0;3;0
R1_MN008;433;201106041500;0;3;0
R1_MN008;433;201106041600;0;3;0
R1_MN008;433;201106041700;0;3;0
R1_MN008;433;201106041800;0;3;0
R1_MN008;433;201106041900;0;3;0
R1_MN008;433;201106042000;0;3;0
R1_MN008;433;201106042100;0;3;0
R1_MN008;433;201106042200;0;3;0
R1_MN008;433;201106042300;0;3;0
R1_MN008;433;201106050000;0;3;0
R1_MN008;433;201106050100;0;3;0
R1_MN008;433;201106050200;0;3;0
R1_MN008;433;201106050300;0;3;0
R1_MN008;433;201106050400;0;3;0
R1_MN008;433;201106050500;0;3;0
R1_MN008;433;201106050600;0;3;0
R1_MN008;433;201106050700;0;3;0
R1_MN008;433;201106050800;0;3;0
R1_MN008;433;201106050900;0;3;0
R1_MN008;433;201106051000;0;3;0
R1_MN008;433;201106051100;0;3;0
R1_MN008;433;201106051200;0;3;0
R1_MN008;433;201106051300;0;3;0
R1_MN008;433;201106051400;0;3;0
R1_MN008;433;201106051500;0;3;0
R1_MN008;433;201106051600;0;3;0
R1_MN008;433;201106051700;0;3;0
R1_MN008;433;201106051800;0;3;0
R1_MN008;433;201106051900;0;3;0
R1_MN008;433;201106052000;0;3;0
R1_MN008;433;201106052100;0;3;0
R1_MN008;433;201106052200;0;3;0
R1_MN008;433;201106052300;0;3;0
R1_MN008;433;201106060000;0;3;0
R1_MN008;433;201106060100;0;3;0
R1_MN008;433;201106060200;0;3;0
R1_MN008;433;201106060300;0;3;0
R1_MN008;433;201106060400;0;3;0
R1_MN008;433;201106060500;0;3;0
R1_MN008;433;201106060600;0;3;0
R1_MN008;433;201106060700;0;3;0
R1_MN008;433;201106060800;0;3;0
R1_MN008;433;201106060900;0;3;0
R1_MN008;433;201106061000;0;3;0
R1_MN008;433;201106061100;0;3;0
R1_MN008;433;201106061200;0;3;0
R1_MN008;433;201106061300;0;3;0
R1_MN008;433;201106061400;0;3;0
R1_MN008;433;201106061500;0.1;3;0
R1_MN008;433;201106061600;0;3;0
R1_MN008;433;201106061700;0;3;0
R1_MN008;433;201106061800;0;3;0
R1_MN008;433;201106061900;3.7;3;0
R1_MN008;433;201106062000;0;3;0
R1_MN008;433;201106062100;0;3;0
R1_MN008;433;201106062200;0.5;3;0
R1_MN008;433;201106062300;0.1;3;0
R1_MN008;433;201106070000;1.8;3;0
R1_MN008;433;201106070100;0.3;3;0
R1_MN008;433;201106070200;0;3;0
R1_MN008;433;201106070300;0;3;0
R1_MN008;433;201106070400;0;3;0
R1_MN008;433;201106070500;0;3;0
R1_MN008;433;201106070600;0.4;3;0
R1_MN008;433;201106070700;0;3;0
R1_MN008;433;201106070800;0;3;0
R1_MN008;433;201106070900;0;3;0
R1_MN008;433;201106071000;0;3;0
R1_MN008;433;201106071100;0;3;0
R1_MN008;433;201106071200;0;3;0
R1_MN008;433;201106071300;0;3;0
R1_MN008;433;201106071400;0;3;0
R1_MN008;433;201106071500;0;3;0
R1_MN008;433;201106071600;0;3;0
R1_MN008;433;201106071700;0;3;0
R1_MN008;433;201106071800;0;3;0
R1_MN008;433;201106071900;0;3;0
R1_MN008;433;201106072000;0;3;0
R1_MN008;433;201106072100;0;3;0
R1_MN008;433;201106072200;0;3;0
R1_MN008;433;201106072300;0;3;0
R1_MN008;433;201106080000;0;3;0
R1_MN008;433;201106080100;0;3;0
R1_MN008;433;201106080200;0;3;0
R1_MN008;433;201106080300;0;3;0
R1_MN008;433;201106080400;0;3;0
R1_MN008;433;201106080500;0;3;0
R1_MN008;433;201106080600;0;3;0
R1_MN008;433;201106080700;0;3;0
R1_MN008;433;201106080800;0.6;3;0
R1_MN008;433;201106080900;4.2;3;0
R1_MN008;433;201106081000;0;3;0
R1_MN008;433;201106081100;1.4;3;0
R1_MN008;433;201106081200;0.8;3;0
R1_MN008;433;201106081300;0.1;3;0
R1_MN008;433;201106081400;0.2;3;0
R1_MN008;433;201106081500;0;3;0
R1_MN008;433;201106081600;0;3;0
R1_MN008;433;201106081700;0;3;0
R1_MN008;433;201106081800;0;3;0
R1_MN008;433;201106081900;0;3;0
R1_MN008;433;201106082000;0;3;0
R1_MN008;433;201106082100;0;3;0
R1_MN008;433;201106082200;0;3;0
R1_MN008;433;201106082300;0;3;0
R1_MN008;433;201106090000;0;3;0
R1_MN008;433;201106090100;0;3;0
R1_MN008;433;201106090200;0;3;0
R1_MN008;433;201106090300;0;3;0
R1_MN008;433;201106090400;0;3;0
R1_MN008;433;201106090500;0;3;0
R1_MN008;433;201106090600;0;3;0
R1_MN008;433;201106090700;0;3;0
R1_MN008;433;201106090800;0;3;0
R1_MN008;433;201106090900;0;3;0
R1_MN008;433;201106091000;0;3;0
R1_MN008;433;201106091100;0;3;0
R1_MN008;433;201106091200;0;3;0
R1_MN008;433;201106091300;0;3;0
R1_MN008;433;201106091400;0;3;0
R1_MN008;433;201106091500;0;3;0
R1_MN008;433;201106091600;0;3;0
R1_MN008;433;201106091700;0;3;0
R1_MN008;433;201106091800;0;3;0
R1_MN008;433;201106091900;0;3;0
R1_MN008;433;201106092000;0;3;0
R1_MN008;433;201106092100;0;3;0
R1_MN008;433;201106092200;0;3;0
R1_MN008;433;201106092300;0;3;0
R1_MN008;433;201106100000;0;3;0
R1_MN008;433;201106100100;0;3;0
R1_MN008;433;201106100200;0;3;0
R1_MN008;433;201106100300;0;3;0
R1_MN008;433;201106100400;0;3;0
R1_MN008;433;201106100500;0;3;0
R1_MN008;433;201106100600;0;3;0
R1_MN008;433;201106100700;0;3;0
R1_MN008;433;201106100800;0;3;0
R1_MN008;433;201106100900;0;3;0
R1_MN008;433;201106101000;0;3;0
R1_MN008;433;201106101100;0;3;0
R1_MN008;433;201106101200;0;3;0
R1_MN008;433;201106101300;0;3;0
R1_MN008;433;201106101400;0;3;0
R1_MN008;433;201106101500;0;3;0
R1_MN008;433;201106101600;0;3;0
R1_MN008;433;201106101700;0;3;0
R1_MN008;433;201106101800;0;3;0
R1_MN008;433;201106101900;0;3;0
R1_MN008;433;201106102000;0;3;0
R1_MN008;433;201106102100;0;3;0
R1_MN008;433;201106102200;0;3;0
R1_MN008;433;201106102300;0;3;0
R1_MN008;433;201106110000;0;3;0
R1_MN008;433;201106110100;0;3;0
R1_MN008;433;201106110200;0;3;0
R1_MN008;433;201106110300;0;3;0
R1_MN008;433;201106110400;0;3;0
R1_MN008;433;201106110500;0;3;0
R1_MN008;433;201106110600;0;3;0
R1_MN008;433;201106110700;0;3;0
R1_MN008;433;201106110800;0;3;0
R1_MN008;433;201106110900;0;3;0
R1_MN008;433;201106111000;0;3;0
R1_MN008;433;201106111100;0;3;0
R1_MN008;433;201106111200;0;3;0
R1_MN008;433;201106111300;0;3;0
R1_MN008;433;201106111400;0;3;0
R1_MN008;433;201106111500;0;3;0
R1_MN008;433;201106111600;0;3;0
R1_MN008;433;201106111700;0;3;0
R1_MN008;433;201106111800;0;3;0
R1_MN008;433;201106111900;0;3;0
R1_MN008;433;201106112000;0;3;0
R1_MN008;433;201106112100;0;3;0
R1_MN008;433;201106112200;0;3;0
R1_MN008;433;201106112300;0;3;0
R1_MN008;433;201106120000;0;3;0
R1_MN008;433;201106120100;0;3;0
R1_MN008;433;201106120200;0;3;0
R1_MN008;433;201106120300;0;3;0
R1_MN008;433;201106120400;0;3;0
R1_MN008;433;201106120500;0;3;0
R1_MN008;433;201106120600;0;3;0
R1_MN008;433;201106120700;0;3;0
R1_MN008;433;201106120800;0;3;0
R1_MN008;433;201106120900;0;3;0
R1_MN008;433;201106121000;0;3;0
R1_MN008;433;201106121100;0;3;0
R1_MN008;433;201106121200;0;3;0
R1_MN008;433;201106121300;0;3;0
R1_MN008;433;201106121400;0;3;0
R1_MN008;433;201106121500;0;3;0
R1_MN008;433;201106121600;0;3;0
R1_MN008;433;201106121700;0;3;0
R1_MN008;433;201106121800;0;3;0
R1_MN008;433;201106121900;0;3;0
R1_MN008;433;201106122000;0;3;0
R1_MN008;433;201106122100;0;3;0
R1_MN008;433;201106122200;0;3;0
R1_MN008;433;201106122300;0;3;0
R1_MN008;433;201106130000;0;3;0
R1_MN008;433;201106130100;0;3;0
R1_MN008;433;201106130200;0;3;0
R1_MN008;433;201106130300;0;3;0
R1_MN008;433;201106130400;0;3;0
R1_MN008;433;201106130500;0;3;0
R1_MN008;433;201106130600;0;3;0
R1_MN008;433;201106130700;0;3;0
R1_MN008;433;201106130800;0;3;0
R1_MN008;433;201106130900;0;3;0
R1_MN008;433;201106131000;0;3;0
R1_MN008;433;201106131100;0;3;0
R1_MN008;433;201106131200;0;3;0
R1_MN008;433;201106131300;0;3;0
R1_MN008;433;201106131400;0;3;0
R1_MN008;433;201106131500;0;3;0
R1_MN008;433;201106131600;0;3;0
R1_MN008;433;201106131700;0;3;0
R1_MN008;433;201106131800;0;3;0
R1_MN008;433;201106131900;0;3;0
